DATE/TIME,"Limbang, SARAWAK","ILP Miri, SARAWAK","Miri, SARAWAK","Samalaju, SARAWAK","Bintulu, SARAWAK","Mukah, SARAWAK","Kapit, SARAWAK","Sibu, SARAWAK","Sarikei, SARAWAK","Sri Aman, SARAWAK","Samarahan, SARAWAK","Kuching, SARAWAK"
2019-04-02 05:00:00,55,58,66,63,30,44,26,53,49,53,39,51
2019-04-02 06:00:00,55,58,67,63,30,43,26,53,49,53,39,51
2019-04-02 07:00:00,56,58,69,64,30,43,26,53,49,53,39,49
2019-04-02 08:00:00,56,59,71,64,30,42,25,53,49,53,39,50
2019-04-02 09:00:00,56,59,72,64,30,41,26,53,49,53,39,49
2019-04-02 10:00:00,56,58,72,64,30,41,26,53,49,53,38,48
2019-04-02 11:00:00,56,58,72,64,30,40,25,53,51,53,37,47
2019-04-02 12:00:00,56,58,73,64,30,40,27,53,50,54,38,46
2019-04-02 13:00:00,56,58,73,64,30,42,27,53,51,54,39,46
2019-04-02 14:00:00,56,58,72,64,30,42,27,53,51,54,38,46
2019-04-02 15:00:00,56,58,72,64,30,42,28,53,51,54,38,47
2019-04-02 16:00:00,55,58,72,64,30,43,30,54,52,52,38,47
2019-04-02 17:00:00,55,58,72,64,30,42,32,54,52,49,37,47
2019-04-02 18:00:00,55,58,72,64,30,43,33,54,52,48,37,47
2019-04-02 19:00:00,56,58,71,64,30,43,34,54,51,47,37,48
2019-04-02 20:00:00,56,58,71,63,30,44,37,53,50,47,37,48
2019-04-02 21:00:00,58,58,71,61,30,44,38,54,49,46,37,47
2019-04-02 22:00:00,58,58,73,59,30,44,39,54,48,47,34,45
2019-04-02 23:00:00,58,58,73,58,30,44,38,54,48,47,33,43
2019-04-03 00:00:00,58,58,74,57,34,44,38,54,48,46,32,42
2019-04-03 01:00:00,58,58,75,57,34,44,38,54,49,46,30,42
2019-04-03 02:00:00,58,57,75,57,34,45,38,54,48,46,28,41
2019-04-03 03:00:00,58,56,74,57,34,45,38,53,48,45,28,40
2019-04-03 04:00:00,58,55,74,56,34,45,38,53,48,46,27,41
2019-04-03 05:00:00,58,54,74,56,34,45,38,53,49,45,26,42
2019-04-03 06:00:00,58,55,73,56,34,45,37,53,49,45,24,42
2019-04-03 07:00:00,58,55,70,56,34,46,37,53,50,44,23,43
2019-04-03 08:00:00,58,55,69,56,34,48,38,53,51,43,22,42
2019-04-03 09:00:00,58,55,68,57,34,48,37,53,50,42,21,44
2019-04-03 10:00:00,58,55,68,56,34,48,38,53,49,40,21,43
2019-04-03 11:00:00,59,56,68,56,34,46,38,53,48,39,20,43
2019-04-03 12:00:00,59,56,69,57,34,47,35,53,50,38,20,44
2019-04-03 13:00:00,60,56,69,58,35,45,34,53,48,37,20,43
2019-04-03 14:00:00,60,57,70,61,35,45,34,53,48,37,22,44
2019-04-03 15:00:00,60,57,71,61,35,44,33,54,47,38,22,44
2019-04-03 16:00:00,60,58,72,61,35,44,32,54,47,38,23,43
2019-04-03 17:00:00,60,58,73,60,35,45,32,54,47,37,22,42
2019-04-03 18:00:00,60,59,74,60,35,45,32,54,46,35,22,42
2019-04-03 19:00:00,60,59,74,60,35,45,31,53,44,35,22,41
2019-04-03 20:00:00,59,60,74,60,35,45,28,53,43,34,21,39
2019-04-03 21:00:00,59,60,74,59,35,44,28,53,41,33,21,39
2019-04-03 22:00:00,58,60,72,59,35,45,28,53,41,31,22,39
2019-04-03 23:00:00,58,60,71,57,35,45,29,52,41,29,20,40
2019-04-04 00:00:00,58,60,72,55,38,44,28,52,41,28,21,41
2019-04-04 01:00:00,58,60,74,55,38,44,29,52,42,28,21,39
2019-04-04 02:00:00,58,60,75,56,38,43,29,51,42,27,21,40
2019-04-04 03:00:00,58,59,77,57,38,44,29,51,42,27,22,40
2019-04-04 04:00:00,58,58,80,57,38,43,29,50,42,26,21,41
2019-04-04 05:00:00,58,58,82,57,38,44,29,50,41,27,21,42
2019-04-04 06:00:00,58,57,83,58,38,45,30,50,41,26,22,43
2019-04-04 07:00:00,58,57,83,59,38,45,30,49,41,26,23,44
2019-04-04 08:00:00,58,57,82,59,38,44,29,48,40,26,22,46
2019-04-04 09:00:00,58,57,84,60,38,45,30,47,41,25,22,47
2019-04-04 10:00:00,58,57,84,60,38,45,29,46,41,26,23,48
2019-04-04 11:00:00,57,58,84,60,38,44,29,46,41,25,23,49
2019-04-04 12:00:00,57,57,84,60,38,44,30,47,39,26,23,48
2019-04-04 13:00:00,57,57,84,60,38,44,30,45,40,26,24,47
2019-04-04 14:00:00,57,57,83,60,38,44,30,44,38,24,22,46
2019-04-04 15:00:00,57,56,82,60,38,45,30,44,39,23,23,45
2019-04-04 16:00:00,57,55,81,60,38,45,30,44,38,23,23,45
2019-04-04 17:00:00,57,55,80,60,38,45,29,45,37,23,23,45
2019-04-04 18:00:00,57,54,79,60,38,44,29,44,37,23,22,46
2019-04-04 19:00:00,57,54,78,60,38,44,31,44,38,22,24,49
2019-04-04 20:00:00,56,54,78,59,38,43,31,46,37,23,24,52
2019-04-04 21:00:00,56,53,78,60,38,43,32,48,38,24,25,54
2019-04-04 22:00:00,56,53,79,60,38,42,32,49,38,25,25,54
2019-04-04 23:00:00,55,53,79,60,38,41,31,49,38,27,26,54
2019-04-05 00:00:00,55,53,78,60,41,42,31,50,39,28,26,54
2019-04-05 01:00:00,55,53,75,59,41,42,30,51,39,31,28,55
2019-04-05 02:00:00,55,53,74,58,41,42,30,52,39,32,29,55
2019-04-05 03:00:00,55,53,73,58,41,42,29,52,42,32,28,55
2019-04-05 04:00:00,55,53,71,58,41,42,30,52,43,34,29,55
2019-04-05 05:00:00,55,54,70,57,41,42,30,52,45,35,30,55
2019-04-05 06:00:00,55,56,69,57,41,41,29,52,47,36,30,55
2019-04-05 07:00:00,55,57,69,57,41,41,30,53,47,37,30,55
2019-04-05 08:00:00,55,62,69,56,41,41,30,53,48,38,30,55
2019-04-05 09:00:00,55,62,68,56,41,41,29,53,49,41,31,55
2019-04-05 10:00:00,55,62,67,57,41,41,30,53,49,41,31,55
2019-04-05 11:00:00,55,62,67,57,41,42,32,52,49,41,31,55
2019-04-05 12:00:00,55,62,67,57,41,42,33,52,50,40,31,55
2019-04-05 13:00:00,55,62,67,57,41,44,34,53,49,41,30,55
2019-04-05 14:00:00,54,62,67,57,41,43,34,52,50,42,32,55
2019-04-05 15:00:00,54,62,67,57,41,43,33,52,50,43,31,55
2019-04-05 16:00:00,54,62,67,57,41,43,34,52,51,42,31,56
2019-04-05 17:00:00,55,62,67,57,41,43,34,52,51,43,32,56
2019-04-05 18:00:00,55,62,66,57,41,43,35,53,51,44,31,56
2019-04-05 19:00:00,55,62,66,57,41,43,37,53,50,47,31,55
2019-04-05 20:00:00,55,62,66,56,41,43,38,53,50,47,31,55
2019-04-05 21:00:00,56,63,66,56,41,43,39,52,50,48,31,53
2019-04-05 22:00:00,56,63,66,56,42,44,40,52,49,48,31,53
2019-04-05 23:00:00,56,63,67,57,42,44,40,52,48,48,32,53
2019-04-06 00:00:00,56,63,65,57,44,43,42,52,47,47,32,53
2019-04-06 01:00:00,56,63,69,57,44,43,43,52,47,45,32,53
2019-04-06 02:00:00,57,64,70,58,44,43,43,52,46,45,32,53
2019-04-06 03:00:00,57,66,70,58,44,42,44,51,45,45,32,53
2019-04-06 04:00:00,56,69,69,58,44,42,45,51,44,43,32,53
2019-04-06 05:00:00,56,72,71,58,44,42,45,51,44,42,31,53
2019-04-06 06:00:00,56,71,71,58,44,43,46,51,42,41,30,53
2019-04-06 07:00:00,57,71,71,58,44,43,46,51,42,41,31,53
2019-04-06 08:00:00,56,67,71,58,44,44,47,51,42,40,33,53
2019-04-06 09:00:00,56,65,71,58,44,45,48,51,43,39,34,53
2019-04-06 10:00:00,56,65,72,58,44,46,48,51,43,38,36,53
2019-04-06 11:00:00,56,66,71,58,44,47,46,51,44,39,36,52
2019-04-06 12:00:00,56,65,71,58,44,48,44,51,43,38,37,52
2019-04-06 13:00:00,56,65,71,58,44,47,43,51,44,39,37,52
2019-04-06 14:00:00,56,65,72,59,44,48,43,51,43,38,37,52
2019-04-06 15:00:00,56,65,71,60,44,48,43,51,44,38,37,52
2019-04-06 16:00:00,55,65,71,60,44,47,43,51,45,39,38,52
2019-04-06 17:00:00,55,65,71,60,44,47,42,52,46,39,39,52
2019-04-06 18:00:00,55,65,72,60,44,48,41,51,46,38,39,52
2019-04-06 19:00:00,55,65,72,60,44,49,41,49,46,36,39,52
2019-04-06 20:00:00,55,64,72,60,44,49,40,50,46,37,39,52
2019-04-06 21:00:00,54,64,71,60,44,49,39,51,47,37,39,52
2019-04-06 22:00:00,54,64,70,60,45,49,40,51,48,37,38,51
2019-04-06 23:00:00,54,64,69,60,45,49,39,51,49,38,37,51
2019-04-07 00:00:00,54,63,68,61,47,49,39,51,50,39,37,50
2019-04-07 01:00:00,54,63,64,61,47,50,39,50,50,40,36,49
2019-04-07 02:00:00,54,63,63,61,47,51,39,49,51,41,36,48
2019-04-07 03:00:00,54,61,64,61,47,51,39,50,51,42,35,47
2019-04-07 04:00:00,54,58,63,61,47,51,39,52,51,44,36,46
2019-04-07 05:00:00,54,56,62,61,47,52,38,52,51,44,35,46
2019-04-07 06:00:00,54,56,62,61,47,52,39,53,51,45,35,47
2019-04-07 07:00:00,54,57,63,61,47,52,38,54,51,45,35,47
2019-04-07 08:00:00,54,57,63,61,47,52,38,54,51,46,33,49
2019-04-07 09:00:00,54,57,66,62,47,52,37,54,50,46,34,49
2019-04-07 10:00:00,55,57,65,63,47,52,36,54,51,47,32,50
2019-04-07 11:00:00,55,57,66,62,47,52,37,54,51,48,33,51
2019-04-07 12:00:00,55,57,66,62,47,53,39,54,51,49,34,51
2019-04-07 13:00:00,55,57,66,62,47,53,40,54,52,49,34,51
2019-04-07 14:00:00,55,57,66,61,47,53,40,55,52,50,34,51
2019-04-07 15:00:00,55,57,66,60,47,53,41,55,52,51,35,51
2019-04-07 16:00:00,55,57,66,61,47,53,40,55,51,50,35,51
2019-04-07 17:00:00,55,58,67,62,47,53,41,54,51,51,34,50
2019-04-07 18:00:00,56,57,67,62,47,53,41,54,52,51,34,50
2019-04-07 19:00:00,56,57,67,62,47,53,38,55,52,51,36,51
2019-04-07 20:00:00,57,58,67,62,47,53,42,55,52,53,36,51
2019-04-07 21:00:00,58,57,67,62,47,53,42,54,52,54,37,51
2019-04-07 22:00:00,59,57,67,62,47,53,42,54,52,54,38,51
2019-04-07 23:00:00,60,57,67,62,47,53,44,55,52,54,40,51
2019-04-08 00:00:00,60,57,67,62,49,54,45,55,52,54,42,51
2019-04-08 01:00:00,60,57,67,62,49,53,46,55,52,54,42,51
2019-04-08 02:00:00,60,57,66,61,49,53,46,55,52,54,43,51
2019-04-08 03:00:00,60,57,65,61,49,53,47,56,52,54,45,51
2019-04-08 04:00:00,60,56,67,61,49,54,48,56,52,54,46,52
2019-04-08 05:00:00,60,55,69,61,49,54,49,55,52,54,47,52
2019-04-08 06:00:00,60,53,72,62,49,54,49,55,52,54,48,51
2019-04-08 07:00:00,61,51,74,62,49,54,50,54,53,54,48,51
2019-04-08 08:00:00,61,52,74,62,49,54,51,55,53,54,51,49
2019-04-08 09:00:00,61,52,72,60,49,54,52,55,53,54,50,48
2019-04-08 10:00:00,61,51,72,60,49,54,52,55,53,54,50,47
2019-04-08 11:00:00,60,52,72,60,49,54,53,55,53,55,50,47
2019-04-08 12:00:00,60,50,72,60,49,53,53,55,53,55,51,46
2019-04-08 13:00:00,60,51,72,60,49,53,53,55,53,55,51,46
2019-04-08 14:00:00,60,51,72,60,49,53,54,55,53,55,51,47
2019-04-08 15:00:00,60,51,72,60,49,53,54,55,53,55,50,47
2019-04-08 16:00:00,60,51,72,60,49,53,54,55,53,55,50,48
2019-04-08 17:00:00,60,50,71,60,49,53,54,56,53,55,51,48
2019-04-08 18:00:00,59,51,72,60,49,53,54,56,53,56,51,49
2019-04-08 19:00:00,58,51,72,60,49,53,55,56,53,56,49,49
2019-04-08 20:00:00,57,51,72,60,49,53,54,56,53,54,49,50
2019-04-08 21:00:00,56,51,72,60,50,53,54,56,52,53,51,50
2019-04-08 22:00:00,56,51,72,60,50,53,54,56,52,53,51,50
2019-04-08 23:00:00,55,51,72,59,50,53,54,56,52,53,51,51
2019-04-09 00:00:00,55,51,72,59,51,53,54,56,52,53,51,51
2019-04-09 01:00:00,55,52,73,60,51,53,54,56,52,53,50,51
2019-04-09 02:00:00,55,52,73,60,51,53,54,55,52,53,51,51
2019-04-09 03:00:00,55,52,75,60,51,53,54,55,53,52,51,51
2019-04-09 04:00:00,55,52,78,61,51,53,54,55,53,53,50,50
2019-04-09 05:00:00,55,52,78,60,51,54,54,55,52,53,50,51
2019-04-09 06:00:00,55,53,77,60,51,54,54,54,52,53,51,52
2019-04-09 07:00:00,54,55,77,60,51,55,53,54,52,53,51,52
2019-04-09 08:00:00,55,56,77,60,51,55,53,54,53,53,51,52
2019-04-09 09:00:00,54,56,76,60,51,55,53,54,53,54,51,53
2019-04-09 10:00:00,55,57,76,60,51,55,52,54,53,53,51,53
2019-04-09 11:00:00,55,56,77,60,51,55,52,54,53,53,51,53
2019-04-09 12:00:00,55,57,77,61,51,55,51,54,53,53,51,53
2019-04-09 13:00:00,55,57,77,61,51,55,52,54,52,53,51,53
2019-04-09 14:00:00,55,57,76,60,51,55,52,53,52,53,51,53
2019-04-09 15:00:00,55,57,76,60,51,55,52,53,53,53,51,53
2019-04-09 16:00:00,55,57,76,60,51,55,52,53,53,53,51,53
2019-04-09 17:00:00,55,57,76,59,51,55,52,53,53,53,51,53
2019-04-09 18:00:00,55,56,75,59,51,55,52,54,52,53,50,53
2019-04-09 19:00:00,55,56,75,58,51,55,52,54,52,52,51,53
2019-04-09 20:00:00,55,56,75,58,51,55,52,56,53,52,49,53
2019-04-09 21:00:00,55,56,75,58,51,54,52,56,53,53,47,53
2019-04-09 22:00:00,54,56,75,58,51,54,52,56,53,53,46,54
2019-04-09 23:00:00,54,56,75,58,51,54,52,56,53,53,46,54
2019-04-10 00:00:00,54,57,76,58,52,55,52,56,53,53,45,54
2019-04-10 01:00:00,53,56,76,57,52,55,52,56,53,53,45,54
2019-04-10 02:00:00,53,56,78,57,52,55,52,56,53,53,44,54
2019-04-10 03:00:00,52,57,80,56,52,54,52,56,52,53,43,54
2019-04-10 04:00:00,52,57,79,56,52,54,52,57,52,53,43,55
2019-04-10 05:00:00,51,57,78,55,52,53,53,57,52,53,42,54
2019-04-10 06:00:00,51,57,77,55,52,52,53,57,52,53,42,54
2019-04-10 07:00:00,49,57,76,55,52,52,53,58,52,53,42,54
2019-04-10 08:00:00,47,58,82,55,52,51,53,58,52,53,41,54
2019-04-10 09:00:00,44,58,87,55,52,52,54,59,52,53,41,54
2019-04-10 10:00:00,47,58,87,55,52,52,54,59,52,53,39,54
2019-04-10 11:00:00,46,58,87,55,52,52,54,59,52,53,39,54
2019-04-10 12:00:00,46,57,88,55,52,52,53,59,52,53,39,54
2019-04-10 13:00:00,46,57,88,55,52,52,53,59,52,53,39,54
2019-04-10 14:00:00,46,58,88,55,52,52,53,60,52,53,38,54
2019-04-10 15:00:00,46,58,89,55,52,52,52,60,52,53,39,54
2019-04-10 16:00:00,47,58,89,55,52,53,52,60,52,53,38,53
2019-04-10 17:00:00,48,58,89,55,52,53,53,60,52,53,37,53
2019-04-10 18:00:00,48,58,89,56,52,53,53,59,52,53,37,53
2019-04-10 19:00:00,48,58,89,56,52,53,53,60,52,53,37,53
2019-04-10 20:00:00,49,59,90,56,52,53,53,58,52,53,39,54
2019-04-10 21:00:00,49,58,90,56,52,53,53,58,52,53,38,54
2019-04-10 22:00:00,49,58,90,56,52,54,53,58,52,53,38,57
2019-04-10 23:00:00,49,58,90,56,52,54,52,58,53,53,39,57
2019-04-11 00:00:00,51,59,90,56,52,54,53,58,53,53,40,57
2019-04-11 01:00:00,51,59,91,57,52,54,52,58,53,53,40,57
2019-04-11 02:00:00,51,60,90,57,52,54,52,59,53,53,40,57
2019-04-11 03:00:00,51,59,89,57,52,55,52,59,53,53,40,57
2019-04-11 04:00:00,51,59,88,57,52,55,52,58,53,53,39,57
2019-04-11 05:00:00,51,60,86,57,52,55,52,58,53,53,40,57
2019-04-11 06:00:00,51,61,86,57,52,55,51,58,53,53,39,57
2019-04-11 07:00:00,51,60,84,57,52,55,51,57,53,52,38,56
2019-04-11 08:00:00,51,58,76,57,52,55,51,57,53,52,38,56
2019-04-11 09:00:00,51,59,72,58,52,55,52,57,53,52,38,56
2019-04-11 10:00:00,47,59,72,57,52,54,51,57,53,52,42,56
2019-04-11 11:00:00,47,60,72,57,52,54,51,57,53,52,42,56
2019-04-11 12:00:00,46,60,72,57,52,54,52,57,53,51,42,57
2019-04-11 13:00:00,47,60,71,57,52,54,52,57,53,51,41,56
2019-04-11 14:00:00,47,60,71,58,52,55,52,57,53,51,40,56
2019-04-11 15:00:00,48,61,71,58,52,55,52,57,53,50,39,56
2019-04-11 16:00:00,48,61,72,58,52,55,52,56,53,49,39,56
2019-04-11 17:00:00,47,62,73,58,52,55,51,56,53,48,39,56
2019-04-11 18:00:00,47,62,73,59,52,55,50,56,53,46,39,57
2019-04-11 19:00:00,47,62,73,58,52,55,46,56,53,45,38,57
2019-04-11 20:00:00,48,62,72,58,52,55,44,56,53,44,37,56
2019-04-11 21:00:00,50,63,72,57,52,55,43,56,53,42,38,55
2019-04-11 22:00:00,51,63,72,57,52,56,44,56,53,39,38,52
2019-04-11 23:00:00,51,63,72,57,52,56,43,55,53,37,39,52
2019-04-12 00:00:00,51,62,72,57,52,56,42,55,52,37,39,52
2019-04-12 01:00:00,51,63,73,56,53,55,43,55,52,35,40,52
2019-04-12 02:00:00,52,63,74,57,53,55,43,55,52,36,40,52
2019-04-12 03:00:00,52,64,75,57,53,55,42,55,51,34,41,52
2019-04-12 04:00:00,52,63,75,57,53,54,42,54,51,34,42,53
2019-04-12 05:00:00,52,62,76,58,53,54,41,54,51,33,42,53
2019-04-12 06:00:00,52,60,78,58,53,54,40,54,49,32,42,53
2019-04-12 07:00:00,52,59,86,58,53,54,39,54,47,32,42,53
2019-04-12 08:00:00,52,58,87,58,53,53,39,53,46,31,44,53
2019-04-12 09:00:00,53,57,89,59,53,53,37,53,44,30,45,53
2019-04-12 10:00:00,53,57,89,59,53,53,38,53,43,29,41,53
2019-04-12 11:00:00,52,56,89,59,53,52,39,53,42,28,41,53
2019-04-12 12:00:00,53,57,89,59,53,52,36,53,38,28,41,53
2019-04-12 13:00:00,53,59,90,59,53,52,34,53,38,29,42,53
2019-04-12 14:00:00,52,62,90,58,53,52,32,53,37,30,44,53
2019-04-12 15:00:00,52,64,89,58,53,52,32,52,37,30,45,54
2019-04-12 16:00:00,52,64,89,58,53,51,32,52,37,31,46,54
2019-04-12 17:00:00,53,65,88,57,53,51,32,52,37,32,47,54
2019-04-12 18:00:00,53,65,88,57,53,51,33,53,36,34,47,54
2019-04-12 19:00:00,53,65,88,57,53,52,35,52,35,39,48,54
2019-04-12 20:00:00,52,64,88,57,53,52,35,52,35,47,49,54
2019-04-12 21:00:00,52,64,88,57,53,52,35,54,35,51,49,54
2019-04-12 22:00:00,52,65,90,57,53,52,35,54,36,51,48,54
2019-04-12 23:00:00,52,65,91,57,53,53,36,54,38,52,51,54
2019-04-13 00:00:00,52,65,92,58,53,53,37,54,39,52,51,54
2019-04-13 01:00:00,51,65,90,58,53,53,37,54,39,52,51,54
2019-04-13 02:00:00,51,65,90,57,53,54,37,55,40,52,51,54
2019-04-13 03:00:00,51,65,86,57,53,54,38,55,41,52,50,53
2019-04-13 04:00:00,50,65,85,57,53,54,38,55,41,52,50,53
2019-04-13 05:00:00,50,65,86,56,53,54,39,55,41,52,51,53
2019-04-13 06:00:00,48,65,84,55,53,54,38,55,40,52,52,53
2019-04-13 07:00:00,47,65,77,56,53,54,39,55,40,52,52,53
2019-04-13 08:00:00,46,65,76,55,53,54,39,54,38,51,51,53
2019-04-13 09:00:00,45,64,75,55,53,53,39,54,38,51,51,52
2019-04-13 10:00:00,44,64,75,54,53,53,39,54,37,51,51,52
2019-04-13 11:00:00,45,64,75,54,53,53,39,54,37,51,50,52
2019-04-13 12:00:00,44,63,75,54,53,53,39,54,38,52,48,52
2019-04-13 13:00:00,42,61,75,54,53,53,39,54,37,52,47,52
2019-04-13 14:00:00,43,58,74,53,53,52,40,54,36,51,44,52
2019-04-13 15:00:00,43,56,74,53,53,52,40,54,35,52,43,51
2019-04-13 16:00:00,41,55,74,54,53,52,39,54,34,51,42,51
2019-04-13 17:00:00,39,55,74,54,53,52,38,54,33,51,40,48
2019-04-13 18:00:00,39,55,74,55,53,51,36,53,32,50,40,48
2019-04-13 19:00:00,43,55,74,56,53,50,35,53,31,45,40,46
2019-04-13 20:00:00,47,56,73,57,53,47,33,53,35,36,39,44
2019-04-13 21:00:00,48,57,73,57,53,47,31,50,38,34,38,43
2019-04-13 22:00:00,47,57,71,57,53,45,31,46,37,33,36,42
2019-04-13 23:00:00,47,57,69,56,53,42,29,46,37,32,31,42
2019-04-14 00:00:00,47,58,68,56,53,41,27,45,35,31,29,42
2019-04-14 01:00:00,47,59,72,56,53,37,26,45,35,31,30,42
2019-04-14 02:00:00,46,60,71,55,53,34,25,43,34,32,30,43
2019-04-14 03:00:00,45,60,69,55,53,31,24,38,33,33,29,43
2019-04-14 04:00:00,44,60,66,55,53,30,25,38,33,33,27,42
2019-04-14 05:00:00,44,60,64,55,53,30,26,40,33,33,25,42
2019-04-14 06:00:00,44,62,62,55,53,30,26,40,33,34,24,42
2019-04-14 07:00:00,45,62,62,54,53,30,27,40,33,34,24,40
2019-04-14 08:00:00,47,63,61,54,53,31,28,40,34,34,24,39
2019-04-14 09:00:00,46,64,61,54,53,32,28,39,35,33,22,39
2019-04-14 10:00:00,45,64,64,53,54,33,27,37,36,33,22,38
2019-04-14 11:00:00,43,64,65,53,54,32,27,36,36,32,23,37
2019-04-14 12:00:00,43,65,65,53,54,31,28,35,35,31,23,36
2019-04-14 13:00:00,43,66,64,53,54,33,28,34,35,30,23,35
2019-04-14 14:00:00,41,66,64,53,54,33,26,33,36,30,24,35
2019-04-14 15:00:00,41,66,64,53,54,34,25,33,37,28,23,35
2019-04-14 16:00:00,40,66,64,52,54,35,25,31,36,28,24,35
2019-04-14 17:00:00,40,66,63,52,54,35,26,32,36,28,24,37
2019-04-14 18:00:00,39,66,63,52,54,36,25,33,36,28,25,37
2019-04-14 19:00:00,37,66,62,50,54,36,32,33,35,28,26,38
2019-04-14 20:00:00,35,65,62,49,54,36,34,33,30,31,26,40
2019-04-14 21:00:00,33,64,62,50,54,39,36,36,26,31,28,39
2019-04-14 22:00:00,32,63,62,49,54,41,38,38,26,30,29,38
2019-04-14 23:00:00,33,63,64,51,54,41,40,38,25,29,30,37
2019-04-15 00:00:00,34,62,69,51,54,41,41,39,25,28,30,38
2019-04-15 01:00:00,33,61,70,51,54,41,42,40,25,28,29,41
2019-04-15 02:00:00,33,60,77,51,54,41,43,39,25,27,29,43
2019-04-15 03:00:00,34,60,83,51,54,41,43,41,26,26,29,44
2019-04-15 04:00:00,34,61,86,51,54,42,42,41,27,25,28,45
2019-04-15 05:00:00,35,61,87,51,54,43,41,42,27,25,28,45
2019-04-15 06:00:00,36,59,88,51,54,43,41,43,27,24,29,47
2019-04-15 07:00:00,34,60,87,51,54,43,40,44,27,24,28,48
2019-04-15 08:00:00,33,59,90,51,54,44,38,47,28,24,27,50
2019-04-15 09:00:00,34,59,93,52,54,44,42,49,28,24,28,51
2019-04-15 10:00:00,35,59,90,52,54,43,45,50,27,25,28,52
2019-04-15 11:00:00,35,58,90,52,54,43,45,51,28,26,28,52
2019-04-15 12:00:00,35,58,89,53,54,43,45,52,30,27,29,52
2019-04-15 13:00:00,35,57,89,53,54,45,45,52,31,28,29,52
2019-04-15 14:00:00,35,56,90,53,54,45,45,52,32,29,30,52
2019-04-15 15:00:00,36,56,91,53,54,45,47,53,32,29,31,53
2019-04-15 16:00:00,36,55,91,53,54,46,47,53,33,30,31,53
2019-04-15 17:00:00,35,56,91,53,54,48,45,53,34,30,31,53
2019-04-15 18:00:00,36,55,91,53,54,48,48,53,35,31,30,53
2019-04-15 19:00:00,34,55,92,53,54,47,45,53,36,32,30,53
2019-04-15 20:00:00,33,55,94,53,54,46,47,54,36,30,28,52
2019-04-15 21:00:00,33,55,96,53,54,47,46,53,36,31,28,52
2019-04-15 22:00:00,35,55,98,53,54,47,44,53,38,33,29,53
2019-04-15 23:00:00,37,55,97,53,54,48,43,53,38,35,29,52
2019-04-16 00:00:00,37,55,94,53,55,51,42,53,39,36,30,52
2019-04-16 01:00:00,38,55,93,53,55,51,41,53,40,37,30,52
2019-04-16 02:00:00,39,55,86,54,55,51,40,53,42,37,31,52
2019-04-16 03:00:00,40,55,86,54,55,51,40,53,41,38,32,51
2019-04-16 04:00:00,41,55,87,55,55,51,41,53,43,39,34,52
2019-04-16 05:00:00,41,53,89,55,55,51,40,53,43,40,34,52
2019-04-16 06:00:00,41,53,91,55,55,51,41,53,44,41,35,51
2019-04-16 07:00:00,41,53,94,55,55,51,41,53,45,43,36,51
2019-04-16 08:00:00,41,53,103,56,55,51,42,54,45,44,37,51
2019-04-16 09:00:00,41,53,99,56,55,51,37,54,47,46,36,49
2019-04-16 10:00:00,42,53,98,56,55,51,34,54,47,47,34,49
2019-04-16 11:00:00,43,54,99,56,55,51,33,54,46,47,34,49
2019-04-16 12:00:00,43,54,99,56,55,50,31,54,46,48,34,50
2019-04-16 13:00:00,44,54,99,56,55,48,32,54,44,49,35,50
2019-04-16 14:00:00,46,54,98,57,55,49,33,54,44,50,35,50
2019-04-16 15:00:00,46,55,97,59,55,50,32,54,45,51,35,49
2019-04-16 16:00:00,47,56,97,59,55,48,33,54,44,51,35,49
2019-04-16 17:00:00,48,55,97,60,55,46,35,54,44,52,35,49
2019-04-16 18:00:00,47,56,98,60,55,44,32,53,44,51,34,48
2019-04-16 19:00:00,52,57,97,60,55,46,29,54,46,51,35,47
2019-04-16 20:00:00,52,57,95,60,55,47,25,54,48,51,35,47
2019-04-16 21:00:00,52,57,94,60,55,46,24,53,47,51,34,47
2019-04-16 22:00:00,52,57,92,60,55,45,24,53,45,50,33,48
2019-04-16 23:00:00,51,57,92,60,55,43,25,53,45,50,32,47
2019-04-17 00:00:00,51,56,89,60,55,40,25,53,45,49,33,46
2019-04-17 01:00:00,51,56,85,60,55,39,25,53,44,48,33,45
2019-04-17 02:00:00,51,56,86,60,55,39,25,53,43,48,33,43
2019-04-17 03:00:00,51,56,81,60,55,38,25,52,43,48,31,41
2019-04-17 04:00:00,51,57,78,59,55,38,25,52,41,47,30,40
2019-04-17 05:00:00,50,57,75,59,55,38,25,52,40,47,29,38
2019-04-17 06:00:00,51,58,73,58,55,37,25,51,39,46,28,36
2019-04-17 07:00:00,51,58,72,58,55,41,24,48,38,45,28,36
2019-04-17 08:00:00,51,58,62,58,55,46,23,47,38,44,27,35
2019-04-17 09:00:00,51,58,60,57,55,47,24,45,36,43,28,36
2019-04-17 10:00:00,51,58,60,57,55,45,25,44,36,42,28,36
2019-04-17 11:00:00,51,58,60,57,55,44,26,43,36,41,29,36
2019-04-17 12:00:00,50,58,60,57,55,42,28,41,34,40,28,36
2019-04-17 13:00:00,48,58,59,57,55,41,28,40,35,38,29,36
2019-04-17 14:00:00,46,58,59,57,55,42,26,39,35,36,28,35
2019-04-17 15:00:00,44,58,59,55,55,40,26,39,34,34,27,36
2019-04-17 16:00:00,42,58,59,54,55,41,26,39,35,34,28,36
2019-04-17 17:00:00,43,58,60,54,55,42,24,40,34,32,29,36
2019-04-17 18:00:00,50,59,59,54,55,43,25,41,35,31,29,35
